id_turma,descricao_horario,id_componente_curricular,id_docente_interno,id_docente_externo,nivel_ensino,ano,periodo,noite34,noite12,tarde56,tarde34,tarde12,manha56,manha34,manha12,sabado,aulas,alunos
57568167,24N12,41809,5755817.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,66,17
57583969,"24M12 (25/07/2016 - 07/10/2016), 7M123 (08/10/2016 - 09/10/2016), 24M12 (10/10/2016 - 10/12/2016)",61029,37281.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,71,5
1222524,35M234,27004,17728.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,True,False,99,2
57595262,4T56  35N34 (13/02/2017 - 01/07/2017),57598,5758445.0,,GRADUAÇÃO,2017,1,True,False,True,False,False,False,False,False,False,102,16
1223146,4M1,39171,22827.0,,STRICTO SENSU,2014,1,False,False,False,False,False,False,False,True,False,17,1
1239345,56M12,54311,20815.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,False,True,False,68,55
1244627,35M12  24T1234 6T1 (02/02/2015 - 20/06/2015),48521,5752739.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,True,False,220,6
1225539,4T123,40492,5753820.0,,STRICTO SENSU,2014,1,False,False,False,True,True,False,False,False,False,51,23
57578580,2M2345,21872,5752755.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,76,6
1242867,2M1234,20056,5757154.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,True,True,False,76,34
57559388,4N1234,37467,5752241.0,,STRICTO SENSU,2015,1,True,True,False,False,False,False,False,False,False,76,1
57568614,6T2345,24689,5757016.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,False,False,False,False,76,6
57575851,35M12,20033,16988.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,False,True,False,68,28
57595731,35T56,58411,24813.0,,GRADUAÇÃO,2017,1,False,False,True,False,False,False,False,False,False,68,16
57578233,"24M345 (15/02/2016 - 30/03/2016), 24M345 7M12345  7T123456  23456N1234 (31/03/2016 - 08/04/2016), 24M345 (11/04/2016 - 15/04/2016)",52526,25915.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,93,4
1231251,35T56,46982,5755478,,GRADUAÇÃO,2014,2,False,False,True,False,False,False,False,False,False,72,35
57580077,2T2 (01/02/2016 - 18/06/2016),61169,5757174.0,,GRADUAÇÃO,2016,1,False,False,False,False,True,False,False,False,False,18,2
1219749,35M12,54275,5754345.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,False,True,False,72,47
57584278,5N34 7N1234,54164,18359.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,True,116,29
1219802,234M12 (27/01/2014 - 14/06/2014),54312,5752188.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,False,True,False,100,6
1239307,6M234  3T56,2045605,21593.0,,GRADUAÇÃO,2015,1,False,False,True,False,False,False,True,True,False,85,13
1241592,2T12,24936,5756626.0,,GRADUAÇÃO,2015,1,False,False,False,False,True,False,False,False,False,38,22
57577700,2M2345,21862,5758250.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,72,14
1217956,35M12 (27/01/2014 - 14/06/2014),52665,5755141.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,False,True,False,72,44
57565037,6M1234,46986,22742.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,True,True,False,72,51
57584183,35M12,22465,18544.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,80,31
57570619,6N12,54480,24949.0,,STRICTO SENSU,2015,2,False,True,False,False,False,False,False,False,False,18,2
1223706,5M3456,25039,22150.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,68,19
57584195,4M12 (27/07/2016 - 31/08/2016),42090,5757255.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,12,51
57583977,5M12 (25/07/2016 - 17/12/2016),61031,5754331.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,40,50
1221045,4T1234,18814,26652.0,,TÉCNICO,2014,1,False,False,False,True,True,False,False,False,False,68,2
57588108,6M3456 (29/07/2016 - 23/09/2016),54018,5758334.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,36,8
57565013,46M2345 (28/07/2015 - 11/09/2015),53970,5757741.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,56,30
57600698,24N12,2036572,5758807.0,,GRADUAÇÃO,2017,1,False,True,False,False,False,False,False,False,False,66,25
1236185,4N34,2049523,5756964,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,40,46
57599366,24M345 (08/05/2017 - 30/06/2017),52523,5757917.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,48,3
1217318,4M34 6M1256  2T56,2048750,23839.0,,GRADUAÇÃO,2014,1,False,False,True,False,False,True,True,True,False,138,20
57599348,24M345 (20/02/2017 - 28/04/2017),52523,5752793.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,54,3
57564138,24M12,2041453,20894.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,False,True,False,70,49
1243979,35M12,47047,18408.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,False,True,False,70,9
1217747,345M23456 (27/05/2014 - 29/05/2014),54959,5756066.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,15,4
1242275,4N12 5N34,51417,25366.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,66,49
57575526,23T12,52707,5756776.0,,GRADUAÇÃO,2016,1,False,False,False,False,True,False,False,False,False,86,3
1220773,2T12 (27/01/2014 - 14/06/2014),41883,5754638.0,,GRADUAÇÃO,2014,1,False,False,False,False,True,False,False,False,False,72,40
57592197,2M1,39168,5753614.0,,STRICTO SENSU,2016,2,False,False,False,False,False,False,False,True,False,17,2
57588980,"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)",56480,5754564.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,18,2
57576862,35M23,42442,5754372.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,66,32
57568856,35M45,26797,24855.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,False,False,80,32
1241759,24M56,26920,5755047.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,False,False,False,70,9
57571368,6M1,54075,22871.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,False,True,False,18,10
1240587,26N34,25060,5756994.0,,GRADUAÇÃO,2015,1,True,False,False,False,False,False,False,False,False,74,44
1232190,6T12 (21/07/2014 - 06/12/2014),48241,5755414,,GRADUAÇÃO,2014,2,False,False,False,False,True,False,False,False,False,36,7
57600306,23456M234 (29/05/2017 - 23/06/2017),58271,5756257.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,57,40
57565981,25M345 4M34 (27/07/2015 - 19/12/2015),58251,5756218.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,False,False,151,4
57603003,5M345  2T534,62062,23716.0,,STRICTO SENSU,2017,1,False,False,True,True,False,True,True,False,False,27,7
1237855,7M23,45198,5752713,,STRICTO SENSU,2014,2,False,False,False,False,False,False,True,True,True,38,15
57588617,6M3456,56266,5757473.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,72,20
57589252,5T234 (25/07/2016 - 17/12/2016),2045643,5752697.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,54,20
1217258,2N34 4N1 5N234,25964,26212.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,102,6
1228187,3T456,18798,21705,,TÉCNICO,2014,2,False,False,True,True,False,False,False,False,False,48,1
1218751,35T34,46968,16978.0,,GRADUAÇÃO,2014,1,False,False,False,True,False,False,False,False,False,66,21
1235190,35M34,54842,24792,,STRICTO SENSU,2014,2,False,False,False,False,False,False,True,False,False,78,11
57594819,35M234,2036263,5758711.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,108,34
57581110,6T2345,41318,18179.0,,STRICTO SENSU,2016,1,False,False,True,True,True,False,False,False,False,28,5
57587127,"7M34  35N34 (25/07/2016 - 25/09/2016),  35N34 (26/09/2016 - 30/10/2016), 7M34  35N34 (31/10/2016 - 10/12/2016)",57597,5758379.0,,GRADUAÇÃO,2016,2,True,False,False,False,False,False,True,False,True,82,23
57591083,"36M234 4M56  2T234 (14/11/2016 - 18/11/2016), 3M2345 4M5  3T2345 (21/11/2016 - 25/11/2016), 36M234 4M56  2T234 (28/11/2016 - 02/12/2016), 3M2345 4M5  3T2345 (05/12/2016 - 09/12/2016)",62407,5757616.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,True,False,37,4
57568622,5T2345,2036851,15472.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,False,False,False,False,68,2
1220926,246M56,46958,24889.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,False,False,False,104,32
1222028,3T12,2045900,5753082.0,,GRADUAÇÃO,2014,1,False,False,False,False,True,False,False,False,False,36,28
57588645,2T3456 (25/07/2016 - 20/09/2016),48239,5758423.0,,GRADUAÇÃO,2016,2,False,False,True,True,False,False,False,False,False,36,6
57577326,46M45,2056212,26621.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,16,10
1244977,246T23,2048482,22773.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,100,9
57563477,35N12,21038,5753000.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,68,17
1225579,24M345 (03/02/2014 - 02/04/2014),52523,5756388.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,48,4
57595839,246M34,25703,5751826.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,False,False,102,3
57584813,24M34,23553,18388.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,66,3
57589719,3M3456,37612,24072.0,,STRICTO SENSU,2016,2,False,False,False,False,False,True,True,False,False,76,12
1240160,2T234,51464,5753007.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,54,17
1234652,2345M34 (02/09/2014 - 14/10/2014),54279,25942,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,True,False,False,50,6
1223645,3N34 5N12,43030,5756598.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,70,4
57578226,"24M345 (15/02/2016 - 04/03/2016), 24M345 7M12345  7T123456  23456N1234 (07/03/2016 - 12/03/2016), 24M345 (14/03/2016 - 15/04/2016)",52526,5753807.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,85,4
1239591,4M235,2045619,25448.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,True,False,57,13
57567229,6T56  35N34 (27/07/2015 - 19/12/2015),57598,5757083.0,,GRADUAÇÃO,2015,2,True,False,True,False,False,False,False,False,False,100,30
57579927,23456M123456  23456T123456 (01/02/2016 - 03/03/2016),60877,22761.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,252,5
57597309,6T12,2049551,5758869.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,34,28
1245631,35T12,47022,5757477.0,,GRADUAÇÃO,2015,1,False,False,False,False,True,False,False,False,False,70,33
1240250,35N12,43203,5752233.0,,GRADUAÇÃO,2015,1,False,True,False,False,False,False,False,False,False,72,25
1229567,35N12,2043150,5753716,,GRADUAÇÃO,2014,2,False,True,False,False,False,False,False,False,False,78,65
1240729,35M12,27733,25974.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,False,True,False,68,30
57576898,35N12,46991,22921.0,,GRADUAÇÃO,2016,1,False,True,False,False,False,False,False,False,False,68,20
1240956,24T12 (02/02/2015 - 20/06/2015),55230,5753101.0,,GRADUAÇÃO,2015,1,False,False,False,False,True,False,False,False,False,76,5
57592605,7T1,63269,5752768.0,,STRICTO SENSU,2016,2,False,False,False,False,True,False,False,False,True,17,9
57596123,35M56,25089,5756119.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,False,False,False,68,26
57575631,2T12 4T1234 (01/02/2016 - 18/06/2016),56162,5752687.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,108,58
1228708,35T34,2021952,18667,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,70,1
1225598,24M345  35N12 (03/02/2014 - 02/04/2014),52526,16331.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,True,True,False,False,80,4
1230715,246T34 (21/07/2014 - 06/12/2014),48585,5753037,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,96,140
1217687,345M23456 (25/03/2014 - 27/03/2014),54954,5754564.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,21,4
57594820,4M56 (03/05/2017 - 07/06/2017),54995,5756793.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,False,False,False,12,2
1222651,35N12,41825,5753604.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,False,False,False,False,65,29
57577329,46M45,2056212,64138.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,16,9
57582085,6T3,39171,24897.0,,STRICTO SENSU,2016,1,False,False,False,True,False,False,False,False,False,15,1
57566036,2M3456,2055303,5756337.0,,STRICTO SENSU,2015,2,False,False,False,False,False,True,True,False,False,56,7
1234196,35N34,2049252,17596,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,70,47
57568105,2M3456,24588,5756800.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,False,False,90,20
57599278,35N1234 (30/03/2017 - 02/05/2017),43187,5752849.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,36,2
57598472,2N12 4N34,60760,5757729.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,72,40
57590375,"4M456 (27/07/2016 - 07/10/2016), 7M123456  7T561234 (08/10/2016 - 08/10/2016), 4M456 (09/10/2016 - 26/11/2016)",53945,24815.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,False,False,57,53
57573744,2345M34 (21/03/2016 - 18/06/2016),56851,25942.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,False,False,90,5
1241038,35T34,22455,23658.0,,GRADUAÇÃO,2015,1,False,False,False,True,False,False,False,False,False,70,21
57588964,"245M23456 (22/08/2016 - 25/08/2016), 2M123 (05/09/2016 - 05/09/2016)",56477,5753655.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,18,3
1235909,2345M1 7M123456  67T561234 (21/07/2014 - 06/12/2014),47168,24490,,GRADUAÇÃO,2014,2,False,False,True,True,True,True,True,True,True,286,13
57595536,24T12 (13/02/2017 - 01/07/2017),42261,5753014.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,68,70
1227582,35T1,36978,5756367.0,,STRICTO SENSU,2014,1,False,False,False,False,True,False,False,False,False,14,17
57595841,24T34,55325,5752299.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,72,21
1217586,35N34,25707,5756590.0,,GRADUAÇÃO,2014,1,True,False,False,False,False,False,False,False,False,74,61
1240301,24T34,2043951,23841.0,,GRADUAÇÃO,2015,1,False,False,False,True,False,False,False,False,False,72,5
57588436,35T456,46375,22762.0,,GRADUAÇÃO,2016,2,False,False,True,True,False,False,False,False,False,114,42
57583497,3T34,18833,23594.0,,TÉCNICO,2016,2,False,False,False,True,False,False,False,False,False,34,3
57593887,2N34 4N12,46461,5753362.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,71,13
57587872,4T456 6T123,24209,25847.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,False,False,False,False,114,16
57577666,"5T2345 (01/02/2016 - 01/03/2016),  5T2345  4N123 (02/03/2016 - 31/03/2016),  5T2345 (01/04/2016 - 18/06/2016)",21858,5752718.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,75,7
1234175,24M345 (28/07/2014 - 26/09/2014),52523,19096,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,54,3
57561189,4T123456,44528,5753094.0,,STRICTO SENSU,2015,1,False,False,True,True,True,False,False,False,False,126,21
57599208,3N12 5N1234 (13/02/2017 - 01/07/2017),56164,5758857.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,108,42
57560304,2M34,41154,24264.0,,STRICTO SENSU,2015,1,False,False,False,False,False,False,True,False,False,30,1
57560904,5M3456,39646,18643.0,,STRICTO SENSU,2015,1,False,False,False,False,False,True,True,False,False,32,8
57600058,5T6  5N1 (13/02/2017 - 01/07/2017),59703,5753031.0,,GRADUAÇÃO,2017,1,False,True,True,False,False,False,False,False,False,34,15
1234108,4N123,24895,5754632,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,57,32
1236827,4T34,54063,23816,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,36,51
1222666,24T56,46697,17864.0,,GRADUAÇÃO,2014,1,False,False,True,False,False,False,False,False,False,74,10
57595298,5M234 (13/02/2017 - 01/07/2017),54916,5756926.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,51,4
57596752,3M1234 5M123 (04/04/2017 - 16/05/2017),55100,5757399.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,43,9
57594655,5T123 (13/02/2017 - 01/07/2017),25799,5755035.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,False,False,False,54,4
1234264,6M3456,20016,5755770,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,68,51
57584348,4M56 (03/08/2016 - 14/09/2016),45980,5752474.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,False,False,False,14,31
57566918,5T2345,21858,5752209.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,False,False,False,False,72,7
57594570,4M1234,2048101,127199.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,80,50
1237944,24T12,55738,18769,,STRICTO SENSU,2014,2,False,False,False,False,True,False,False,False,False,80,10
57566714,24N12,24761,5757614.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,74,55
57595578,24M12 (13/02/2017 - 01/07/2017),61029,5754345.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,False,True,False,74,6
57565690,23456M456 (09/09/2015 - 21/10/2015),56252,5757240.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,False,False,90,5
1228328,2N123,42227,5753618,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,57,16
57587581,6M12,2021201,22889.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,38,2
1234125,"4M456 (23/07/2014 - 17/09/2014), 4M456 (08/10/2014 - 12/11/2014), 46M456 (19/11/2014 - 26/11/2014)",54123,5754362,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,51,20
57584069,35T34,2022400,5757465.0,,GRADUAÇÃO,2016,2,False,False,False,True,False,False,False,False,False,80,19
1224477,5M34,2041504,5756275.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,False,False,34,42
57566011,3M34 (27/07/2015 - 19/12/2015),54267,25946.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,True,False,False,36,14
57585380,24M34,46662,5753107.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,66,25
57600320,2M123 36M123456 (13/02/2017 - 10/03/2017),61213,5756286.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,48,8
1242354,6T1234,46372,5755904.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,68,42
1228487,234M12 (21/07/2014 - 06/12/2014),54312,5754351,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,False,True,False,112,7
57599838,"34M2345 (14/02/2017 - 15/02/2017), 4M2345  4T234 (28/06/2017 - 28/06/2017)",63598,15558.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,15,4
57574561,35M12,25296,5758201.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,False,True,False,68,10
57575470,4M123 5M34,2034750,5752697.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,81,3
57587926,"35M34 (25/07/2016 - 28/08/2016), 35M34  5T56 (29/08/2016 - 10/12/2016)",57599,5752253.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,98,15
1228768,24T12,42264,22812,,GRADUAÇÃO,2014,2,False,False,False,False,True,False,False,False,False,69,49
57597452,4M2345 (13/02/2017 - 01/07/2017),46220,5753626.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,72,20
57595796,4T123 (13/02/2017 - 01/07/2017),25562,5758793.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,False,False,False,54,10
1219229,2T1234,41852,2304092.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,False,False,False,False,68,32
57562899,35N12,26662,34348.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,72,34
57580448,2M45 4M23456  4T23456 (16/05/2016 - 10/06/2016),61216,5756233.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,48,8
1221002,6N12,40015,5756038.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,False,False,False,False,36,31
57600294,3M123456 6M456  4T12345 (13/02/2017 - 31/03/2017),61218,5756244.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,True,True,True,False,89,8
57564042,35M56,24949,25470.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,False,False,False,70,40
57565267,3N1234,55972,24923.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,72,33
57591207,2T2,37549,26008.0,,STRICTO SENSU,2016,2,False,False,False,False,True,False,False,False,False,6,4
1229113,35M2345,2056101,17223,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,True,False,148,15
1235483,24T12,25026,5756368,,GRADUAÇÃO,2014,2,False,False,False,False,True,False,False,False,False,72,17
57596839,4M23 6M2345,60200,5753021.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,98,8
57575515,234M12 (01/02/2016 - 18/06/2016),61032,25440.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,False,True,False,108,6
57563025,5T123,52103,5757627.0,,GRADUAÇÃO,2015,2,False,False,False,True,True,False,False,False,False,63,22
57589781,24T16,49186,24072.0,,STRICTO SENSU,2016,2,False,False,True,False,True,False,False,False,False,70,4
1235685,2M1 (21/07/2014 - 06/12/2014),48240,5755414,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,False,True,False,20,6
1221142,6M345,2049850,5753672.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,57,14
57598285,24N12,2040376,26514.0,,GRADUAÇÃO,2017,1,False,True,False,False,False,False,False,False,False,74,45
1242487,4M2345  245T2345,21874,5756311.0,,GRADUAÇÃO,2015,1,False,False,True,True,True,True,True,True,False,288,6
1222483,35N34,21916,23157.0,,GRADUAÇÃO,2014,1,True,False,False,False,False,False,False,False,False,72,39
1240916,3T1,54253,24826.0,,GRADUAÇÃO,2015,1,False,False,False,False,True,False,False,False,False,18,5
1222731,3T123 (27/01/2014 - 14/06/2014),2020718,2301545.0,,GRADUAÇÃO,2014,1,False,False,False,True,True,False,False,False,False,51,29
57563907,246N12,23587,20848.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,110,22
57599185,2M3456 (13/02/2017 - 01/07/2017),46191,5757681.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,68,3
1221935,4M345,23119,5754398.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,54,10
57584854,46T12,62722,5754630.0,,GRADUAÇÃO,2016,2,False,False,False,False,True,False,False,False,False,76,27
57572737,4M12345  4T12345,59072,23664.0,,STRICTO SENSU,2015,2,False,False,True,True,True,True,True,True,False,10,2
1231907,2345M23456,43244,5754547,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,True,False,360,6
57595544,3M456,53934,18189.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,57,2
1217385,246N12,41412,5755041.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,False,False,False,False,100,10
57564429,35N12,53919,5757739.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,76,10
57578506,2M345  4T1234,2045606,5757417.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,True,True,False,False,120,5
57584332,24M23,27018,24166.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,True,False,68,22
57592399,7N4,55256,24597.0,,STRICTO SENSU,2016,2,True,False,False,False,False,False,False,False,True,17,3
57590359,34M12345  34T1234 (04/10/2016 - 05/10/2016),62918,5758431.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,True,False,18,5
57589506,5T4 6T134 (25/07/2016 - 10/12/2016),57935,5752550.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,77,12
1241985,35M34,21985,5753026.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,True,False,False,72,57
57565533,24T56,2022402,5757232.0,,GRADUAÇÃO,2015,2,False,False,True,False,False,False,False,False,False,78,26
1220907,2345M123456 (27/01/2014 - 14/06/2014),47168,5752703.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,438,8
57594061,24T34,25603,5753895.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,72,37
1221927,2T345,23089,18722.0,,GRADUAÇÃO,2014,1,False,False,True,True,False,False,False,False,False,54,12
1231394,4M234,2045604,5756989,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,True,True,False,57,7
1224754,35T54,23121,5755868.0,,GRADUAÇÃO,2014,1,False,False,True,True,False,False,False,False,False,73,29
1233069,24N34,46194,5756893,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,72,60
57583996,2345M34 (08/09/2016 - 10/12/2016),56851,5752227.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,96,6
57578202,24M345 (25/04/2016 - 16/06/2016),52523,26582.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,48,3
57595576,24M12 (13/02/2017 - 01/07/2017),61029,22907.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,False,True,False,74,6
57596241,24M34,22967,5751879.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,False,False,70,10
57580406,3M23456 6M45  3T23456 (01/02/2016 - 25/03/2016),61218,5756259.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,82,8
1230509,3M2 (26/08/2014 - 26/11/2014),53976,5756299,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,False,True,False,13,7
57579307,4N34 6N12,45121,23685.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,76,7
57564895,2345M23456,43244,5754322.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,365,3
57588986,24T123 (25/07/2016 - 31/08/2016),56451,5757399.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,36,7
57566941,4M2345  245T2345,21874,5752755.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,True,True,True,False,264,10
1228447,2M12 4M1234 (21/07/2014 - 06/12/2014),54276,5752213,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,True,True,False,120,7
